Abraham	Abrahám
ohavný	Havaj,zvohavovat,Havana
oheň	Henry,Hein
ohloupit	prohloupit,zhloupět,zhlupit
ohlášet	vyhlášet
ohlédat	hlédat,zhlédat,dohlédat,prohlédat,uhlédat,vyhlédat,hledat,zahlédat,rozhlédat,přihlédat,vzhlédat,nahlédat,hlídat,obhlédat,vhlédat,hledět
ohm	Hein,rým
ohníčkář	hníst
ohospodařovat	hospodář,vodohospodář,hospodárný,národohospodář,hospoda
ohrubovat	vyhrubovat,zhrubit,zhrubět,Hrubín,hrubý
ohvězdit	vyhvězdit,ohvězdnit,zhvězdit,přehvězdit,hvězda,Hvězdář
ohvězdnit	ohvězdit,vyhvězdit,hvězda,zhvězdit
oháknout	vyháknout,Dháka,hák
oj	vně,ujec,Nat,jíní,jiný,voj,ovce,zajíc,vát,nový,přesný,Ob,půst,záře,Poe,cé,Praj,op,Joyce,dé,Jinek,čaj,čin,Doyle,zet,sto,příjice,jet,Vey,necky,Ota,nápoj,roj,růst,zen,lůj,Rýn,přední,pot,příst,oko,řvát,Sup,jít,tele,rvát,pojit,Řek,dík,Novák,out,Joza,nést,Dyk,Navajo,Telč,Ulč,různý,Antily,Jut,um,Pšov,vina,rozvoz,přít,antika,zout,Jáva,víko,dno,obec,Nick,osa,Vujič,jih,vosa,kost,vset,dýně,Pop,pop,dna,Jon,dock,Úpa,prostý,Don,ovál,dout,Rojka,vlk,Vlk,Ryk,vojna,Stoy,závoj,příčit,dýka,vize,zívat,zlý,předek,vůně,pravý,prvý,Jeneč,jatky,Kůst,zátka,přísný,snout,svůj,deka,nit,zvát,zvát,vana,čina,otec,pod,provoz,upír,zem,nos,Nos,přát,Přerov,iont,bé,překovit,sůl,eses,kov,nynat,set,jonák,rýt,prát,jitro,jez,zápůjční,psát,Stin,vosk,ovoce,rozjívit,ráj,projekt
okařit	Ikar,okno,kar,keř,řičet,vikář
okenář	Keňa
okludovat	zakluzovat
okno	knot,oko,Kováč,kov,Kovač,Keňa,dok,okařit,čaj,nok,sok,sklo,cé,kát,káva,Ota,kat,sto
okněžit	Kněž
oko	cé,sto,Ota,kost,okno,ovce,kov,čin,zet,ovoce,koza,Kůst,Kováč,dé,oj,dock,okus,košt,Kott,vát,pot,dok,vně,víko,Kovač,antika,záře,dík,otec,iks,Poe,etika,rek,Nat,sok,Stoy,zajíc,Stin,Sup,tele,učit,out,ujec,deka,set,Zita,Vey,nok,Telč,nový,vnuk,skin,čina,růst,Ivičič,kočí,stoik,síci,půst,zátinek,osa,skica,kilo,Antily
okolkovat	kolo,kolna
okres	Krist
okrojit	dokrojit,prokrojit,krojit,Kroječ
okrouhnout	zkrouhnout,zakrouhnout,odkrouhnout,zokrouhlit
okrvavit	zkrvavit,ukrvavit,dokrvit,zakrvavit,zkrvit,prokrvit,odkrvit,zakrvit,vykrvit
oktan	oktáva
oktroj	stroj,ústroj,strojit
oktáva	oktan
okultní	kult
okulár	sekulární
okupace	kupa
okurka	kur,kurie,kurs,Kurš,kurýr,kura,Kurily,prokura,kůra,kurva
okus	okusit,kos,vkus,kost,kokos,kosý,košt,koka,oko,Kosovo,Kůst,koza,kosa,koště,koks,Kosák,kouč,kostkář,kosíř,Zeus,Kozár,sok,kozák
okusit	zkusit,okus,zakusit,pokusit
okysličit	prokysličit,odkysličit,překysličit
okřát	Křovák
okřídlit	rozkřídlit,zakřídlit,křídlo
olej	alej,olovo,oliva,Oliva,kolej,naolejíčkovat,Olina,olše,Dolejš,olovář
olistit	odlistit,zalistit
oliva	Olina,olovo,olej,Olivier,zaolovnit,olovář,olše,Ola,ulita
olovo	Ola,olovář,Olina,zaolovnit,oliva,Oliva,olej,Zola,zlovůle,zolovnět,lov,sůl
olovář	olovo,Ola,zaolovnit,Oliva,oliva,Olina,olej
oltář	Volta,octář,Altaj
olše	Ulč,Ola,Zola,Olina,oliva,Oliva,olej,dole,vole,ulice
omdlet	zmdlet,mdlít
omobilisovat	umobilisovat,promobilisovat,zmobilisovat,odmobilisovat,domobilisovat,zamobilisovat,mobilisovat,vymobilisovat,pomobilisovat,rozmobilisovat,přemobilisovat,namobilisovat,přimobilisovat,vmobilisovat,demobilisovat,imobilie
omrzat	promrzat,zmrzat,umrzat,přimrzat,zamrzat,vymrzat,rozmrzat,namrzat
omráčit	zmráčit,mrak,zmračovat
omítat	promítat,odmítat,vymítat,rozmítat,namítat,ochomítat,prometat,přemítat
omšít	šít,posešít
ondulovat	navondulovat,kondolovat
onikat	vnikat,unikat,pronikat,znikat,zanikat,vynikat,podnikat,zakniknout,tikat,zacikat,vznikat,kníkat
onkochirurgie	chirurgie
onkologie	zoologie,ekologie
op	Pop,pop,upír,Sup,opice,vně,oj,Poe,půst,Nat,zapovat,nový,záře,Úpa,vát,oponář,ovce,nápoj,nop,čin,Kůst,zout,kost,přesný,příst,opus,Ob,opora,povyk,out,čop,pustý,Novák,vůně,pot,rap,různý,opat
opajcnout	pájet
opak	opakovat,pak,Opasek,opat,zopačit,zupák,zopáknout,opice,Pauk,Pásek
opakovat	opak,zopačit,zopáknout,opat,Opasek,pak
opat	pat,zupat,pata,Opava,opět,supat,Zapata,opice,spát,zpátek,opak,pospat,papat,zpět,přispat,pátek,opakovat,op
opendovat	suspendovat
operovat	opeřit,uperizovat,zopernit,zpeřit,iterovat
opeřit	zpeřit,vypeřit,operovat,zapeřit,zopernit,Peřina,přepeřit,Piper,vpeřit,pero
opice	op,opium,opat,opět,píce,Pikt,zpívat,píka,upír,dopink,píča,oponář,pop,Pop,pila,Pila,Piave,opak,popíkář,pinie,Opočno
opium	opice
oplavovat	plavat,vzplavovat,zplavnit,zplavět,Plávka,plavčit,splávnout,oplejvat
oplejvat	oplývat,plavat,oplavovat,uplvat,Pleva,pleva
oploutvit	plout
oploštit	zploštit,sploštit,oploštět,zploštět,Ploština,opláštit
oploštět	zploštět,oploštit,zploštit,sploštit
opláchnout	pláchnout,propláchnout,vypláchnout,spláchnout,plachý,plácat,opláknout,Placht
opláknout	upláknout,vypláknout,plakát,plakat,opláchnout,plátno
opláštit	přepláštit,oploštit,plášť,zploštit
oplítat	proplítat,uplítat,zaplítat,přeplítat,splítat,rozplítat,vyplítat,doplítat,připlítat,vplítat,podplítat,popleta
oplývat	oplejvat,zaplynout,uplvat,plavat
opomíjet	míjet,opomínat
opomínat	napomínat,zapomínat,pozapomínat,připomínat,vzpomínat,opomíjet
oponovat	proponovat,suponovat,oponář,superponovat,Onan
oponář	oponovat,proponovat,přepona,op,opice,propan
opora	rozpora,prapor,spora,spor,porce,upír,purpur,rozporovat,op,pozor,sporý
opovrhat	povrhat,vrhat
opovědný	odpovědný
opravárna	oprávnit,průprava,úpravář,pravý
oprať	uprat,prát,práce,naprat,pravý,oprávnit,prak
oprostit	zprostit,zprostit,vyprostit,sprostit,prostituovat,prostý,prostata
oprávnit	pravý,zrovnoprávnit,opravárna,Nápravník,průprava,oprať,práce,správa
optika	optovat
optimalisovat	zoptimalisovat
optimum	optimát
optimát	optimum
optovat	uptat,optika,ptát,pták,Pták
opuchat	ropucha,puchnout,napuchnout
opuka	opus
opus	pusa,opuka,pustý,op,Puk
opylit	zapylit
opál	opálka,nopál,pálit
opálka	opál,Palec,palec
opět	zpět,pět,zpětit,supět,opat,pít,spět,opice,pětník,zpívat,píce,pípat,úpět,popel,Popel
opřádat	zapřádat,upřádat,dopřádat,vypřádat,rozpřádat,spřádat,vpřádat,příroda,uprat,prát
orace	orat,orátor,Orava,proorat,Dora,Raet,orel,ráčit,dravý,Uran,Ural,Rath,urin,odrat,Renoir,Zralý
orat	orace,orátor,proorat,odrat,Orava,zrát,drát,drát,Orta,Dora,Uran,orel,arat,nadrat,prodrat,Ir,zadrat
orchestr	orchestrovat
orchestrovat	orchestr
ordinovat	ordinář,postkoordinovat
ordinář	ordinovat,dinár,sardinka,sardinkář,Sardinie
orel	Orlov,orace,orloj,orat,orátor
orfik	Orfeus
organik	organizovat,orgán,organisovat
organisovat	reorganisovat,přeorganisovat,zreorganisovat,zorganisovat,organizovat,organik,desorganisovat
organizovat	organik,orgán,organisovat
orgán	organizovat,organik
orient	orientovat
orientovat	orient
orloj	orlojář,Orlov,orel
orlojář	orloj
ornament	ornamentální
ornamentální	ornament
orodovat	orodovník
orodovník	orodovat
ortodontie	ortodoxní,Orta
ortodoxní	ortodontie
ortografie	kartografie,ideografie
orátor	orat,orace,Orava,proorat,Orta,Dora,orel
osa	vosa,rosa,Sisa,Sova,sova,síci,Sosna,Nos,nos,sako,kosa,skin,saně,siena,iks,eses,sát,oj,přesný,sosat,Oset,seno,Sýs,sen,čin,osud,viks,syn,ovce,savo,Sovík,přísný,Tisa,vosk,vně,oko,řasa,sak
osel	síla,Oset,osev,Osetie,nos,Nos,sen,diesel,los,Nosál
osemenit	vysemenit,semeno,odsemeňovat
osev	Oset,set,Osetie,vyosit,sivý,osel,sít,osivo,seno,nos,Nos,svůj,sen,Siva,výsev
osifikovat	signifikovat
osivo	sivý,Siva,vyosit,sít,osev,Oset
oslař	slap
osliznout	přisliznout,sliz,odslizit
oslnit	zaslnit,vyoslit
osma	Osman,osmina,deismus,smát
osmašedesátník	šedesátník
osmdesátník	sedmdesátník
osmina	Minos,osma,minus,mimino
osmělit	znesmělit,Smělý,smílat
osoba	osobit,zásoba,usobit
osobit	usobit,působit,osoba,sobec,násobit,dvojnásobit
osopit	kopit
ostat	dostat,prostata,stát,stát,stát,statika,statovat,zvostat,statistika,odstátnit,statnět,postátnit
osten	stín,Stin,Vsetín
osteologie	teologie,ekologie
ostrov	ostrý,stroj,strom,Ostrava,strana,ústroj
ostruha	struha,pstruh,ostružina,soustruh,Struž
ostružina	Struž,ostruha,pstruh,vystružit
ostrý	ostrov,strýc,stres,Street,Ostrava,stroj,strom
osud	sud,soda,Sudek,dioda,Sudety,Sum,osa
osvětář	Osvětim,světnice,prosvítat,vysvítat,zásvětný,posvětštit,svítit,zesvětovět
osychat	dosychat,prosychat,osýchat,přisychat,sesychat,rozsychat,zasychat,vysychat,dosýchat,přesychat,prosýchat,rozesychat,přisýchat,usýchat,vysýchat,zasýchat,rozsýchat,přesýchat,rozesýchat,zasychnout
osýchat	dosýchat,prosýchat,osychat,usýchat,přisýchat,rozsýchat,vysýchat,dosychat,přesýchat,zasýchat,prosychat,rozesýchat,sesychat,přisychat,rozsychat,vysychat,zasychat,přesychat,rozesychat,dýchat,zasychnout
otcovrah	vrah
otec	Ota,Telč,tele,cé,teč,tečka,tknout,Teka,téci,teze,pot,Ulč,dock,test,ujec,tnout,ovce,oko,Stin,protekce,tenký,ovoce,Ottawa,atika,teta,oj,Nat,nota,protest,tkát,Tien,attika
otep	tep,step
otevřít	polootevřít,znovuotevřít
otipnout	tipnout
otleskat	tleskat
otolaryngologie	laryngologie,otorinolaryngologie
otop	utopie,izotop,stop,topit,atopie,typ,topor
otorinolaryngologie	laryngologie,otolaryngologie
otrok	strok,trokar,krok
otrsat	trsat,Trs
otruby	Votruba
otálet	zakotálet
otápět	potápník,tapeta,tápat
oukrop	úkrop
out	dout,zout,zarout,aut,rozdout,Jut,vát,vně,půst,Nat,oj,psout,sto,růst,Rouč,zet,pouto,záře,cé,Ota,routa,pot,duet,vsout,oko,ovce,pouť,Sup,Zeus,zařknout,auto,doutnat,op,dock
oučinek	účinek,součin
ouřad	souřadný,řad,pořad
ovadat	uvadat,zavadat,zvadat,povadat,Závada,závada,vadnout
ovce	vně,oj,cé,Vey,vát,zet,Poe,sto,ujec,oko,Ota,deka,čin,záře,zajíc,dé,Nat,ovoce,Doyle,antika,um,rvát,veka,ovál,Vlk,vlk,nový,oves,dock,zvát,zvát,Antily,dekovat,set,zen,víko,alt,půst,necky,Ulč,ven,pot,tele,Telč,vana,otec,vosa,zem,pravý,nést,sekce,vina,zátka,véčko,seno,vnuk,čina,dík,ves,Zvíkov,vset,op,vosk,předek,voj,zívat,rek,zout,dýka,zelí,etika,čaj,dna,out,Ob,Novák,Stoy,zlý,Sup,jíní,učit,řvát,osa,clo,příst,Yale,přesný,zenit,síci,kov,dno,Joyce,vést,vata,prostý,Oset,ret,vejce,sen,vůně,zeť,Váh,dout,kost,nos,Nos,Stin
overlay	Verlain
oves	ves,ověs,ovce,vést,ujec,viks,pes,Sovík,veka,Vey,um
ovitaminisovat	dovitaminisovat,vitaminisovat,odvitaminisovat,přivitaminisovat,zvitaminisovat,navitaminisovat,převitaminisovat
ovoce	cé,ovce,oko,dock,Ota,ovál,vůle,otec,sto,Ulč,vůl,antika,dé,zajíc,oj,Antily
ovulovat	anulovat
ovál	Val,válka,aval,ovce,cé,deal,ovoce,oj,Yale,Ulč,vůl,Válek,nový,vně,Doyle,ujec,jíl,vát,půl
ovínit	Vína,víno,nit,zenit,znít,vyvěnit
ověs	oves,ves,přívěs,děs
oxid	idiom,peroxid
ozdravět	zdravět,zdravý
ozubnice	Zubík,zub
ozvláštnit	zvláštňovat,zobzvláštnit,zvlášť
ozón	zóna,Jón
očurat	čurat
ořech	Ořechov,vořech,prach,řeka
ošatka	Košatka,šátkař,šátek,šaty,šat,košatý
ošemetný	Šemík
oškicnout	doškicnout,naškicnout,přeškicnout,skicnout,škicovat
ošklivý	zvošklivět
ošklíbat	pošklíbat,ušklíbat,zašklíbat,vyšklíbat,zešklíbnout,šklíbit
ošpláchnout	vyšpláchnout,špláchat,spláchnout
oťupat	ťupat,poťupat,ťápat,tupat,stoupat,ťapat
oždibovat	vyždibovat,uždibnout,ždibec
ožehat	vyžehat,zažehat,vžehat,žahat,žehnat
oživnout	obživnout,živit,zživět,Živkov
ožlučit	odžlučit,žlutý
ožvykovat	požvykovat,užvykovat,rozžvykovat
pac	Pacov,pak,pakt,pach,páčit,pat,pátek,pacient,Pacák,Paka,pata,palec,Palec
pach	páchat,pac,Paka,pacht,paša,Pacov,pakt,pech
pacht	pachtit,pach,páchat
pachtit	pacht
pacient	pac
pacifikovat	Pacifik,pacifismus
pacifismus	Pacifik,pacifikovat
padat	vypadat,Padova,padáčkář,pádit,pádlo
padouch	duch,Padova
padáčkář	padat
pajcovat	pájet
pak	opak,Pásek,pás,pakt,Paka,pačok,páčit,pást,pac,pátek,pas,zupák,vak,Panák,opakovat
paket	Paka
pakl	pakt,Paka
pakt	pást,Paka,past,páčit,pak,pakl,pac,Pásek,pata,pat,pasta,pás,pásnout,pátek,pnít,pach,Pikt
palatin	Palata,palatála,palác,Palán,Palau,pálat
palatála	Palata,palatin,palác,Palau,pálat
palačinka	palác,Palata,Palau
palec	palice,Palin,palác,pálat,pálit,paleničář,paleta,Palán,Palata,Palovčík,páleničář,pac,opálka
paleničář	páleničář,Palec,palec,Palin,paleta,pálit,palice
paleoantropologie	paleontologie,paleozoologie
paleontologie	paleoantropologie,paleozoologie
paleozoologie	paleontologie,paleoantropologie
paleta	Palec,palec,paleničář,Palata
palice	Palin,Palec,palec,pálit,palác,pálat,Palán,Palata,paleničář
palác	Palata,Palán,pálat,palec,Palec,Palau,palice,palatin,palatála,palačinka
pampa	pompa,pumpa
pan	pán,propan,pánev,panika,Panák,panel,pančovat,Panonie,páv,panda,pantáta,Panýr,punkt,pancíř,pnít,paňák,vypančat,punk,punč
panašovat	pašovat,Panuš,panoš
pancíř	panika,panker,pan,Pan,panter,Panák
panda	Panýr,pan,Pan,pán,Panák
panel	pánev,pan,Pan,pán,Panák,panika,pančovat
panika	Panák,Pan,pan,pán,pánev,paňák,pantáta,Panonie,pancíř,panel,Panuš
panker	panter,pancíř
panorama	panoráma
panoráma	panorama
panoš	Panuš,panašovat,zpanošit
panter	pantáta,panker,pancíř
pantáta	panter,Panák,pan,Pan,panika,paňák,pán
pančovat	pan,Pan,vypančat,pán,pánev,Panák,panel
papat	papá,papája,Papák,pat,papuč,opat,pata,Zapata,papír,zupat
papež	papája,papír
papouch	papája
paprika	paprsek,paprskář
paprsek	paprika,paprskář
paprskář	paprika,paprsek
papula	papá,papuč
papuč	Papák,papá,papat,papučovatět,papula
papučovatět	papuč
papá	papat,papája,Papák,papuč,papula,Papuán,papír
papája	papá,papat,Papák,papež,papouch,papír,Papuán
papír	pápěra,papája,zpapírovět,papat,papež,papá
paradox	parádovat
parafa	parafin
parafin	parafín,parafa
parafráze	perifráze
parafín	parafin
paralizovat	paralyzovat,paralýza
paralysovat	zparalysovat
paralyzovat	paralýza,paralizovat
paralýza	paralyzovat,paralizovat
parapsychologie	psychologie
parazit	parazitit,razit,parádovat,paráda
parazitit	parazit
parita	Pareto,parírovat,pára,pářit,párkář,řepařit,parkovat
parker	párkář,párkař,parter,parkovat,pár,Pareto,pára
parkesovat	parkovat
parketa	Pareto
parkovat	párkář,pár,párkař,Pareto,part,parta,Párs,pára,pářit,parírovat,partykovat,parker,Parker,párat,parita,parkesovat
parodie	parodont
parodont	parodie
part	parta,partie,parter,párat,partykovat,partner,partičkařit,Parth,parkovat,Sparta,zpartekovat,párkář,nárt,pára,pár
parta	part,Sparta,partie,Parth,partner,parter,partykovat,parkovat,pára,partičkařit,partneřit,párat,zpartekovat,párkář,Pareto
parter	partie,part,parta,partner,Parker,parker,partičkařit,Parth,partykovat,partizán,Pareto,Sparta
partie	part,parta,parter,partičkařit,partner,partykovat,zpartekovat,Sparta,Parth,partizán
partizán	partyzán,parter,partie
partičkařit	partie,part,zapartykařit,zpartykařit,parter,vypartykařit,parta
partner	partneřit,parta,parter,part,partie,Parth,Sparta
partneřit	partner,parta
partykovat	part,parta,partie,zpartekovat,parkovat,parter,zapartykařit
partyzán	partizán
paruka	ruka
paráda	parádovat,parazit
parádovat	paráda,parazit,paradox
parírovat	parkovat,parita,Pareto
pas	pás,zápas,pasovat,Pásek,pasíř,Paska,past,pasivní,pak,pásnout,spasit,pást,pastvit,pes,prs,Opasek,pasta,jas
pasant	pasovat
pasivní	pasivovat,zpasivnit,pasovat,zpasivnět,pas,zpasivisovat,spasit
pasivovat	pasivní,pasovat,zpasivisovat,zpasivnit,zpasivnět
pasovat	pas,pasivní,pasivovat,zápas,pás,zpasivisovat,pasant,spasit
pasparta	Sparta
past	pást,pasta,pastvit,pakt,Pásek,pásnout,pás,pas,Paska,prst,pasíř,pastvinář
pasta	past,pastvit,pást,pastvinář,Pastor,Paska,Pásek,pakt,spastik,pas,pásnout
pasterizovat	Pasternak
pastorovat	Pastor,pastorála
pastorála	pastorovat
pastvinář	pastvit,pasta,past,Pastor
pastvit	pasta,past,pastvinář,pást,Pastor,pas,spastik,Pásek,Paska,zpasečit
pasírovat	pasíř
pasíř	pas,pasírovat,pás,Pásek,past,pást
pat	pata,opat,pátek,zupat,supat,patina,patent,papat,pec,Zapata,zpátek,pět,páv,dupat,pást,zpět,spát,pakt,supět,přispat,patetika,přát,pac,pnout,Nat,pít,patro,Peck,páteř,pospat,zpívat,rýpat,pot,Panák,zpětit,patlat
pata	Zapata,pat,patina,pátek,patetika,opat,patent,zpátek,páteř,pakt,zupat,papat,páter,pauza,pec,Patočka,zpětit,pac,pást,supat,patro,Panák
patent	patentář,patina,pat,patetika,pata,pátek,potentovat,zupat,zpátek
patentář	patent,patina
patetika	patina,pata,patent,pátek,pat,Zapata,páteř
patina	pata,patetika,pat,patent,pátek,Zapata,patentář
patlat	pat
patricij	Patrik
patriot	Patrik
patro	patrona,pátrat,patron,patřit,Patrik,Patras,patrola,pat,páter,přepatrovat,páteř,pata
patrola	patrona,patron,patro
patron	patrona,patro,patrola,pátrat,patřit
patrona	patron,patro,patrola,pátrat,patřit,Patrik
patřit	patro,patrona,pátrat,Patrik,patron,vatřit,vytřípat,třepat
pauza	Pauk,pata
pavlač	Pavlát,Pavlov,pavlán
pavlán	Pavlát,Pavlov,pavlač
pazderník	Pazdera
pazour	Paďour,paďour,Zour
pačok	pak,páčit
paďour	pazour
paňák	Panák,panika,Pan,pan,pantáta
pařez	pářit,řepařit,Paříž,přepad,rez,řezat
pařák	pářit
paša	pašák,pašovat,Pašta,paštika,pašík,pach
pašovat	panašovat,paša,pašík,pašák
paštika	Pašta,paštikařit,paša
paštikařit	paštika
pašák	paša,pašík,pašovat
pašík	pašovat,pašák,paša
paže	pažit
pažit	vypažit,paže,pářit
pec	Peck,pecka,Pecina,píce,péče,péci,pat,pět,píka,pech,pátek,pít,pes,píča,Pelé,zpět,Pikt,pětník,pata,pevný,pecnář,Pěč,penále,pécéčko,peníz
pech	Pecháč,pecnář,pecka,Peck,pec,Pecina,Pešice,pach
pecka	Peck,pec,Pecina,pecnář,pech,Pelé,píce,péci,pécéčko
pecnář	pech,pecka,Peck,zápecník,Pecina,pec
pedagogie	pedologie
pedant	pedál
pedologie	pomologie,pedagogie,penologie
pedopsychiatrie	psychiatrie
pedál	pedant
pelešit	pelášit
pelichat	přepelichat
pelyněk	Pelin
pelášit	pelešit
penalta	penále,pentle
pendl	pendlovat
pendlovat	pendl
pendrek	pendrekář
pendrekář	pendrek
penologie	pedologie
pentan	pentle,peníz,pentlit,penále
pentle	pentan,pentlit,penále,peníz,penalta,penze,Peck
pentlit	pentle,penále,pentan
penze	peníz,pentle,penále
penále	pentle,peníz,penalta,pentlit,penze,Pelé,Pelin,pěnice,pec,pentan
peníz	penze,penále,pentle,pěnice,pentan,pěna,pec
pepa	pepř,pípat,zpepičet,zpívat
pepř	Pepa,pepa,Peprník,pípat,zpívat
percipovat	apercipovat
perfekcionalista	perfekcionismus
perfekcionismus	perfekcionalista
performovat	perforovat,informovat
perforovat	performovat
perifráze	parafráze
perioda	Peřina,pero
perla	pero,perník,Peřina,Perner
permanence	permon
permon	permanence
permutovat	rmutovat,mutovat
pernikář	perník,pero,Perner,Kopernik
perník	pero,pernikář,Perner,Peřina,zopernit,perla,Koperník,vypeřit,zpeřit,Kopernik,Perout,Peru,peronista,Perota
pero	perník,Peřina,Perout,Peru,Perota,perla,Persie,vypeřit,zpeřit,pernikář,Perner,perioda,Perun,Perštýn,párkář,peronista,zopernit,upír,opeřit,pára,zapeřit,píár
peronista	perón,pero,perník,Perun
peroxid	oxid
persekuovat	perzekuovat,persekvovat
persekvovat	persekuovat
persiflovat	zpersiflovat,perziflovat
persistovat	Persie,perzistovat
personalismus	personál
personifikovat	perzonifikovat
personál	personalismus
perzekuce	perzekuovat
perzekuovat	persekuovat,perzekuce
perziflovat	persiflovat
perzistence	perzistovat
perzistovat	perzistence,persistovat
